584476,U159,DOM1,U159,DOM1,C2162,C2162,?,Network,LogOff,Success,0
584476,U2066,DOM1,U2066,DOM1,C6342,C612,Kerberos,Network,LogOn,Success,0
584476,U207,DOM1,U207,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584476,U207,DOM1,U207,DOM1,C625,C625,?,Network,LogOff,Success,0
584476,U2248,DOM1,U2248,DOM1,C2162,C2162,?,Network,LogOff,Success,0
584476,U2289,DOM1,U2289,DOM1,C15684,C529,Kerberos,Network,LogOn,Success,0
584476,U22,DOM1,U22,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584476,U22,DOM1,U22,DOM1,C452,C467,Kerberos,Network,LogOn,Success,0
584476,U22,DOM1,U22,DOM1,C467,C467,?,Network,LogOff,Success,0
584476,U22,DOM1,U22,DOM1,C477,C1065,Kerberos,Network,LogOn,Success,0
584476,U22,DOM1,U22,DOM1,C477,C467,Kerberos,Network,LogOn,Success,0
584476,U2554,DOM1,U2554,DOM1,C2162,C2162,?,Network,LogOff,Success,0
584476,U2554,DOM1,U2554,DOM1,C7178,C2162,Kerberos,Network,LogOn,Success,0
584476,U2554,DOM1,U2554,DOM1,C7178,C2162,NTLM,Network,LogOn,Success,0
584476,U257,DOM1,U257,DOM1,C743,C743,?,Network,LogOff,Success,0
584476,U2637,DOM1,U2637,DOM1,C7420,C2162,Kerberos,Network,LogOn,Success,0
584476,U2919,DOM1,U2919,DOM1,C7997,C743,Kerberos,Network,LogOn,Success,0
584476,U2929,DOM1,U2929,DOM1,C7910,C2855,Kerberos,Network,LogOn,Success,0
584476,U3048,DOM1,U3048,DOM1,C8293,C2310,?,?,AuthMap,Success,0
584476,U3048,DOM1,U3048,DOM1,C8293,C2327,?,?,TGS,Success,0
584476,U3048,DOM1,U3048,DOM1,C8293,C8293,?,?,TGT,Success,0
584476,U3333,DOM1,U3333,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584476,U3444,DOM1,U3444,DOM1,C9443,C625,Kerberos,Network,LogOn,Success,0
584476,U3511,DOM1,U3511,DOM1,C8968,C2310,?,?,AuthMap,Success,0
584476,U3524,DOM1,U3524,DOM1,C9140,C1065,Kerberos,Network,LogOn,Success,0
584476,U3524,DOM1,U3524,DOM1,C9140,C743,Kerberos,Network,LogOn,Success,0
584476,U3,DOM1,U3,DOM1,C419,C419,?,Network,LogOff,Success,0
584476,U3,DOM1,U3,DOM1,C419,C419,Kerberos,Network,LogOn,Success,0
584476,U4336,DOM1,U4336,DOM1,C1277,C457,Kerberos,Network,LogOn,Success,0
584476,U4336,DOM1,U4336,DOM1,C457,C457,?,Network,LogOff,Success,0
584476,U4915,DOM1,U4915,DOM1,C457,C457,?,Network,LogOff,Success,0
584476,U5171,DOM1,U5171,DOM1,C3443,C3443,?,Network,LogOff,Success,0
584476,U5171,DOM1,U5171,DOM1,C5618,C5618,?,Network,LogOff,Success,0
584476,U5276,DOM1,C217,DOM1,C217,C217,?,?,AuthMap,Success,0
584476,U5464,DOM1,U5464,DOM1,C12705,C2162,Kerberos,Network,LogOn,Success,0
584476,U548,DOM1,U548,DOM1,C2162,C2162,?,Network,LogOff,Success,0
584476,U5725,DOM1,U5725,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584476,U5725,DOM1,U5725,DOM1,C529,C529,?,Network,LogOff,Success,0
584476,U5725,DOM1,U5725,DOM1,C612,C612,?,Network,LogOff,Success,0
584476,U5794,DOM1,U5794,DOM1,C13416,C586,?,?,TGS,Success,0
584476,U5794,DOM1,U5794,DOM1,C13416,C625,?,?,TGS,Success,0
584476,U5794,DOM1,U5794,DOM1,C13416,C625,Kerberos,Network,LogOn,Success,0
584476,U5794,DOM1,U5794,DOM1,C13416,TGT,?,?,TGS,Success,0
584476,U5794,DOM1,U5794,DOM1,C625,C625,?,Network,LogOff,Success,0
584476,U5932,DOM1,U5932,DOM1,C13585,C743,Kerberos,Network,LogOn,Success,0
584476,U6083,DOM1,U6083,DOM1,C529,C529,?,Network,LogOff,Success,0
584476,U6352,DOM1,U6352,DOM1,C457,C457,?,Network,LogOff,Success,0
584476,U66,DOM1,U66,DOM1,C1823,C832,Kerberos,Network,LogOn,Success,0
584476,U66,DOM1,U66,DOM1,C832,C832,?,Network,LogOff,Success,0
584476,U66,DOM1,U66,DOM1,C832,C832,Kerberos,Network,LogOn,Success,0
584476,U7011,DOM1,U7011,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584476,U7011,DOM1,U7011,DOM1,C15516,C1065,Kerberos,Network,LogOn,Success,0
584476,U71,DOM1,U71,DOM1,C1691,C1691,?,Network,LogOff,Success,0
584476,U72,DOM1,U72,DOM1,C841,C1691,Kerberos,Network,LogOn,Success,0
584476,U8125,DOM1,U8125,DOM1,C467,C467,?,Network,LogOff,Success,0
584476,U8760,DOM1,U8760,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584476,U8760,DOM1,U8760,DOM1,C16965,C1065,Kerberos,Network,LogOn,Success,0
584476,U8760,DOM1,U8760,DOM1,C16965,C457,Kerberos,Network,LogOn,Success,0
584476,U8760,DOM1,U8760,DOM1,C16965,C625,Kerberos,Network,LogOn,Success,0
584476,U8760,DOM1,U8760,DOM1,C457,C457,?,Network,LogOff,Success,0
584476,U87,DOM1,U87,DOM1,C1772,C1772,?,Network,LogOff,Success,0
584476,U9035,DOM1,U9035,DOM1,C457,C457,?,Network,LogOff,Success,0
584476,U9196,DOM1,U9196,DOM1,C743,C743,?,Network,LogOff,Success,0
584476,U9225,DOM1,U9225,DOM1,C19424,C801,Kerberos,Network,LogOn,Success,0
584476,U945,DOM1,U945,DOM1,C2162,C2162,?,Network,LogOff,Success,0
584477,U119,DOM1,U119,DOM1,C229,C229,?,Network,LogOff,Success,0
584477,U1375,DOM1,U1375,DOM1,C3847,C529,Kerberos,Network,LogOn,Success,0
584477,U1375,DOM1,U1375,DOM1,C529,C529,?,Network,LogOff,Success,0
584477,U1430,DOM1,U1430,DOM1,C529,C529,?,Network,LogOff,Success,0
584477,U1464,C4025,U1464,C4025,C4025,C4025,NTLM,Network,LogOn,Success,0
584477,U160,DOM1,C1023,DOM1,C1023,C1023,?,?,AuthMap,Success,0
584477,U160,DOM1,U160,DOM1,C1023,C1023,?,Unlock,LogOff,Success,0
584477,U176,DOM1,U176,DOM1,C320,C529,Kerberos,Network,LogOn,Success,0
584477,U1794,DOM1,U1794,DOM1,C2826,C529,Kerberos,Network,LogOn,Success,0
584477,U19,DOM1,U19,DOM1,C229,C229,Kerberos,Network,LogOn,Success,0
584477,U1,DOM1,U1,DOM1,C1065,C1065,?,Network,LogOff,Success,0
584477,U2289,DOM1,U2289,DOM1,C15684,C529,Kerberos,Network,LogOn,Success,0
584477,U2289,DOM1,U2289,DOM1,C529,C529,?,Network,LogOff,Success,0
584477,U22,DOM1,U22,DOM1,C452,C467,Kerberos,Network,LogOn,Success,0
584477,U22,DOM1,U22,DOM1,C467,C467,?,Network,LogOff,Success,0
584477,U22,DOM1,U22,DOM1,C477,C586,Kerberos,Network,LogOn,Success,0
584477,U292,DOM1,U292,DOM1,C574,C567,?,?,TGS,Success,0
584477,U292,DOM1,U292,DOM1,C574,C574,?,?,TGT,Success,0
584477,U2971,DOM1,U2971,DOM1,C8139,C801,Kerberos,Network,LogOn,Success,0
584477,U32,DOM1,U32,DOM1,C815,C1940,Kerberos,Network,LogOn,Success,0
584477,U3444,DOM1,U3444,DOM1,C529,C529,?,Network,LogOff,Success,0
584477,U3444,DOM1,U3444,DOM1,C9443,C467,Kerberos,Network,LogOn,Success,0
584477,U3444,DOM1,U3444,DOM1,C9443,C529,Kerberos,Network,LogOn,Success,0
584477,U34,DOM1,U34,DOM1,C921,C921,?,Network,LogOff,Success,0
584477,U34,DOM1,U34,DOM1,C921,C921,Kerberos,Network,LogOn,Success,0
584477,U3524,DOM1,U3524,DOM1,C9140,C528,Kerberos,Network,LogOn,Success,0
584477,U4044,DOM1,U4044,DOM1,C10366,C467,Kerberos,Network,LogOn,Success,0
