634975,U78,DOM1,U78,DOM1,C2106,C2106,?,Network,LogOff,Success,0
634975,U7,DOM1,U7,DOM1,C449,C529,Kerberos,Network,LogOn,Success,0
634975,U7,DOM1,U7,DOM1,C449,C625,Kerberos,Network,LogOn,Success,0
634975,U7,DOM1,U7,DOM1,C529,C529,?,Network,LogOff,Success,0
634975,U7,DOM1,U7,DOM1,C625,C625,?,Network,LogOff,Success,0
634975,U8192,DOM1,U8192,DOM1,C527,C123,?,?,TGS,Success,0
634975,U8192,DOM1,U8192,DOM1,C527,C527,?,?,TGT,Success,0
634975,U8661,DOM1,U8661,DOM1,C18436,C529,?,?,TGS,Success,0
634975,U8691,DOM1,U8691,DOM1,C743,C743,?,Network,LogOff,Success,0
634975,U8744,DOM1,U8744,DOM1,C625,C625,?,Network,LogOff,Success,0
634975,U8744,DOM1,U8744,DOM1,C743,C743,?,Network,LogOff,Success,0
634975,U9136,DOM1,U9136,DOM1,C19359,C457,Kerberos,Network,LogOn,Success,0
634975,U9287,DOM1,U9287,DOM1,C19544,C612,Kerberos,Network,LogOn,Success,0
634975,U928,DOM1,U928,DOM1,C1575,C1575,?,?,TGT,Success,0
634975,U928,DOM1,U928,DOM1,C1575,C2327,?,?,TGS,Success,0
634975,U94,DOM1,U94,DOM1,C7,C7,?,Network,LogOff,Success,0
634975,U94,DOM1,U94,DOM1,C7,C7,NTLM,Network,LogOn,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,C1065,?,?,TGS,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,C1640,?,?,TGS,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,C457,?,?,TGS,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,C528,?,?,TGS,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,C586,?,?,TGS,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,C586,Kerberos,Network,LogOn,Success,0
634975,U9579,DOM1,U9579,DOM1,C20179,TGT,?,?,TGS,Success,0
634975,U9744,DOM1,U9744,DOM1,C801,C801,?,Network,LogOff,Success,0
634975,U9861,DOM1,U9861,DOM1,C457,C457,?,Network,LogOff,Success,0
634975,U9968,DOM1,U9968,DOM1,C529,C529,?,Network,LogOff,Success,0
634975,U9968,DOM1,U9968,DOM1,C903,C529,Kerberos,Network,LogOn,Success,0
634976,U107,DOM1,U107,DOM1,C1802,C1691,Kerberos,Network,LogOn,Success,0
634976,U108,DOM1,U108,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U113,DOM1,U113,DOM1,C1710,C1710,?,?,TGS,Success,0
634976,U113,DOM1,U113,DOM1,C1710,C1710,?,?,TGT,Success,0
634976,U134,DOM1,U134,DOM1,C1581,C1581,Kerberos,Network,LogOn,Success,0
634976,U1486,DOM1,U1486,DOM1,C801,C801,?,Network,LogOff,Success,0
634976,U1494,DOM1,U1494,DOM1,C15248,C15248,?,?,TGT,Success,0
634976,U1494,DOM1,U1494,DOM1,C15248,C529,?,?,TGS,Success,0
634976,U1494,DOM1,U1494,DOM1,C15248,C529,Kerberos,Network,LogOn,Success,0
634976,U155,DOM1,U155,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U156,DOM1,U156,DOM1,C2306,C1691,Kerberos,Network,LogOn,Success,0
634976,U157,DOM1,U157,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U158,DOM1,U158,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U159,DOM1,U159,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U160,DOM1,U160,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U1617,DOM1,U1617,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U1967,DOM1,U1967,DOM1,C1968,C1766,?,?,TGS,Success,0
634976,U1967,DOM1,U1967,DOM1,C1968,C1968,?,?,TGT,Success,0
634976,U198,DOM1,U198,DOM1,C1392,C467,Kerberos,Network,LogOn,Success,0
634976,U198,DOM1,U198,DOM1,C467,C467,?,Network,LogOff,Success,0
634976,U199,DOM1,U199,DOM1,C1922,C1922,?,?,TGT,Success,0
634976,U215,DOM1,U215,DOM1,C2106,C2106,?,Network,LogOff,Success,0
634976,U22,DOM1,U22,DOM1,C477,C528,Kerberos,Network,LogOn,Success,0
634976,U22,DOM1,U22,DOM1,C477,C612,Kerberos,Network,LogOn,Success,0
634976,U22,DOM1,U22,DOM1,C506,C612,Kerberos,Network,LogOn,Success,0
634976,U22,DOM1,U22,DOM1,C528,C528,?,Network,LogOff,Success,0
634976,U22,DOM1,U22,DOM1,C612,C612,?,Network,LogOff,Success,0
634976,U2313,DOM1,U2313,DOM1,C6725,C529,?,?,TGS,Success,0
634976,U2313,DOM1,U2313,DOM1,C6725,C529,Kerberos,Network,LogOn,Success,0
634976,U2378,DOM1,U2378,DOM1,C529,C529,?,Network,LogOff,Success,0
634976,U2388,DOM1,U2388,DOM1,C6907,C2162,Kerberos,Network,LogOn,Success,0
634976,U2460,DOM1,U2460,DOM1,C5618,C5618,?,Network,LogOff,Success,0
634976,U24,DOM1,U24,DOM1,C2982,C2982,?,?,TGS,Success,0
634976,U24,DOM1,U24,DOM1,C2982,C2982,?,?,TGT,Success,0
634976,U24,DOM1,U24,DOM1,C2982,C612,?,?,TGS,Success,0
634976,U24,DOM1,U24,DOM1,C2982,C612,Kerberos,Network,LogOn,Success,0
634976,U24,DOM1,U24,DOM1,C2982,TGT,?,?,TGS,Success,0
634976,U2517,DOM1,U2517,DOM1,C1691,C1691,?,Network,LogOff,Success,0
634976,U2528,DOM1,U2528,DOM1,C2106,C2106,?,Network,LogOff,Success,0
634976,U2554,DOM1,U2554,DOM1,C2162,C2162,?,Network,LogOff,Success,0
634976,U256,DOM1,U256,DOM1,C10208,C586,Kerberos,Network,LogOn,Success,0
634976,U256,DOM1,U256,DOM1,C586,C586,?,Network,LogOff,Success,0
634976,U2715,DOM1,U2715,DOM1,C2162,C2162,?,Network,LogOff,Success,0
